Cluster,True SMILES
platinum_prochlorisin_4.fasta,CC=C(NC(=O)CNC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)CN)C(C)C)C(=O)NC(C)C(=O)NC1CSCC(C(=O)NC(CC(=O)O)C(=O)NC2C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(Cc3ccccc3)C(=O)NC(C(=O)NC(Cc3ccc(O)cc3)C(=O)O)CSC2C)NC(=O)CNC(=O)CNC1=O
platinum_prodigiosin.fasta,CCCCCC1=CC(=Cc2[nH]c(-c3ccc[nH]3)cc2OC)N=C1C
platinum_promysalin.fasta,CCCCCCC(CCCCCC(O)C(N)=O)OC(=O)C1CC=CN1C(=O)c1ccccc1O
platinum_psymberin.fasta,C=C(C)CC(OC)C(O)C(=O)NC(OC)C1CC(O)C(C)(C)C(CC(O)C(C)C2Cc3c(C)c(O)cc(O)c3C(=O)O2)O1
platinum_Pulcherrimin.fasta,CC(C)Cc1c(O)[n+]([O-])c(CC(C)C)c(O)[n+]1[O-]
platinum_Puromycin.fasta,COc1ccc(CC(N)C(=O)NC2C(CO)OC(n3cnc4c(N(C)C)ncnc43)C2O)cc1
platinum_putisolvin.fasta,CCCCCC(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC1COC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O)C(C)CC)C(C)C)C(C)CC
platinum_puwainaphycin.fasta,CC=C1NC(=O)C(C(C)C)NC(=O)C(O)C(C(C)CCCCCCCCCC(Cl)CC)NC(=O)C2CCCN2C(=O)C(CC(N)=O)N(C)C(=O)C(C(C)OC)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC1=O
platinum_pyochelin.fasta,CN1C(C(=O)O)CSC1C1CSC(c2ccccc2O)=N1
platinum_pyoluteorin.fasta,O=C(c1cc(Cl)c(Cl)[nH]1)c1c(O)cccc1O
platinum_pyoverdin.fasta,CC(NC(=O)CNC(=O)C(C)NC(=O)C(NC(=O)C(CO)NC(=O)CNC(=O)C1CCN=C(C(CO)NC(=O)C2CCN=C3C(NC(=O)CC(O)C(N)=O)=Cc4cc(O)c(O)cc4N32)N1)C(O)C(=O)O)C(=O)CNC1CCCN(O)C1=O
platinum_pyralomicin.fasta,COC1C(CO)=CC(n2c(Cl)cc3c(=O)c4c(O)c(Cl)cc(C)c4oc32)C(O)C1O
platinum_pyranonigrin.fasta,C=C1c2oc(C=CC=CCCCCC)c(O)c(=O)c2C(=O)N1C
platinum_pyridomycin.fasta,CCC(C)=C1OC(=O)C(C)C(O)C(Cc2cccnc2)NC(=O)C(NC(=O)c2ncccc2O)C(C)OC1=O
platinum_pyrrolomycin.fasta,O=[N+]([O-])c1c(C(O)c2cc(Cl)cc(Cl)c2O)[nH]c(Cl)c1Cl
platinum_quartromycin.fasta,CC1=CC=CC2(C)C=C(COC3OC(CO)C(O)C(O)C3O)C(C)CC23OC([O-])C(C3=O)C(O)C=CC2(C)C=C(C=O)C(C)CC23OC([O-])C(C3=O)C(O)C(C)=CC=CC2C=C(COC3OC(CO)C(O)C(O)C3O)C(C)CC23OC([O-])C(C3=O)C(O)C=CC2(C)C=C(C=O)C(C)CC23OC([O-])C(C3=O)C1O
platinum_quinocarcin.fasta,COc1cccc2c1C1COC3C4CC(C(=O)O)C(C(C2)N13)N4C
platinum_R1128.fasta,CCCc1cc(O)cc2c1C(=O)c1c(O)cc(O)cc1C2=O
platinum_ramoplanin.fasta,CCCC=CC=CC(=O)NC(CC(N)=O)C(=O)NC1C(=O)NC(c2ccc(O)cc2)C(=O)NC(CCCN)C(=O)NC(C(C)O)C(=O)NC(c2ccc(O)cc2)C(=O)NC(c2ccc(O)cc2)C(=O)NC(C(C)O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCN)C(=O)NC(c2ccc(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)cc2)C(=O)NC(C(C)O)C(=O)NC(c2ccc(O)cc2)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(c2ccc(O)c(Cl)c2)C(=O)OC1C(N)=O
platinum_rapamycin.fasta,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C
platinum_ravidomycin.fasta,C=Cc1cc(OC)c2c(c1)c(=O)oc1c2cc(OC)c2c(O)ccc(C3OC(C)C(OC(C)=O)C(N(C)C)C3O)c21
platinum_rebeccamycin.fasta,COC1C(CO)OC(n2c3c(Cl)cccc3c3c4c(c5c6cccc(Cl)c6[nH]c5c32)C(=O)NC4=O)C(O)C1O
platinum_reductasporine.fasta,C[N+]1(C)Cc2c(c3c4ccccc4[nH]c3c3[nH]c4ccccc4c23)C1
platinum_resistomycin.fasta,Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O
platinum_respirantin.fasta,CCC(C)C1OC(=O)C(C)OC(=O)C(NC(=O)c2cccc(NC=O)c2O)C(C)OC(=O)C(CC(C)C)OC(=O)C(C)(C)C(=O)C(CC(C)C)NC1=O
platinum_reutericyclin.fasta,CCCCCCCC=CC(=O)N1C(O)=C(C(C)=O)C(=O)C1CC(C)C
platinum_reveromycin.fasta,CCCCC1(OC(=O)CCC(=O)O)CCC2(CCC(C)C(CC=C(C)C=CC(O)C(C)C=CC(=O)O)O2)OC1C=CC(C)=CC(=O)O
platinum_rhabdopeptide.fasta,CNC(CC(C)C)C(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NCCc1ccccc1)C(C)C)C(C)C)C(C)C
platinum_rhizocticin.fasta,CC(C)C(N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C=CCP(=O)(O)O)C(=O)O
platinum_rhizopodin.fasta,COC1C=CC=CCC(OC)c2coc(n2)CC(O)C(C)(C)C(CC(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC(=O)CC(O)CC(OC)C=CC=CCC(OC)c2coc(n2)CC(O)C(C)(C)C(CC(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC(=O)CC(O)C1
platinum_rhizoxin.fasta,COC(C(C)=CC=CC(C)=Cc1coc(C)n1)C(C)C1CC(O)C(C)=CC=CC(C)C2CC(CC=CC(=O)O1)CC(=O)O2
platinum_rhodochelin.fasta,CC(OC(=O)C(N)CCCN(O)C=O)C(NC(=O)c1cccc(O)c1O)C(=O)NC(CCCN(O)C=O)C(=O)O
platinum_ribostamycin.fasta,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O
platinum_rifamycin.fasta,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
platinum_rimocidin.fasta,CCCC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CCCC(=O)CC(O)C(CC)C(=O)O1)CC(O)C2C(=O)O
platinum_rishirilide_B.fasta,CC(C)CCC1(O)c2cc3c(O)cccc3cc2C(=O)C(C)C1(O)C(=O)O
platinum_ristocetin.fasta,COC(=O)C1NC(=O)C2NC(=O)C(NC(=O)C3NC(=O)C4NC(=O)C(NC(=O)C(N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)C(O)c4ccc(cc4)Oc4cc3cc(c4OC3OC(COC4OC(C)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C4O)C3O)Oc3ccc(cc3)C2OC2CC(N)C(O)C(C)O2)c2ccc(O)c(c2)-c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc21
platinum_rosamicin.fasta,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C
platinum_rubradirin.fasta,COc1ccc2c(=O)c(NC(=O)c3cc(OC4CC(C)([N+](=O)[O-])C(OC)C(C)O4)c(O)c(C(=O)OC4C(C)C=C(C)C(=O)c5c(O)c(C)cc6c5C(=O)C5=C(NCC(C)(O5)C(=O)C4O)C6=O)n3)c(O)oc2c1
platinum_rubrinomycin.fasta,COC(=O)c1cc2cc(CCc3cc4c(o3)C(=O)c3c(O)c(OC)cc(OC)c3C4=O)c(O)c(O)c2c(=O)o1
platinum_rubrivinodin.fasta,CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(C)NC(=O)CNC(=O)CCC(C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)N2CCCC2C(=O)NC(C)C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)O)C(C)C)NC(=O)C(CO)NC(=O)C(CC(N)=O)NC1=O
platinum_ruminococcin.fasta,CC=C1NC(=O)C(CC(N)=O)NC(=O)C(CCSC)NC(=O)C(CC(N)=O)NC(=O)C(CS)NC(=O)C(CCC(=O)O)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(NC(=O)C(NC(=O)C(=CC)NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CN)C(C)C)C(C)CC)CSCC2NC(=O)C(NC(=O)C(Cc3ccccc3)NC(=O)C(CC(C)C)NC(=O)C(Cc3ccccc3)NC(=O)C(CCC(N)=O)NC(=O)C(Cc3c[nH]c4ccccc34)NC1=O)C(C)SC=CNC2=O
platinum_safracin.fasta,COC1=C(C)C(=O)C2=C(C1=O)C(CNC(=O)C(C)N)N1CC3Cc4cc(C)c(OC)c(O)c4C(C1C2)N3C
platinum_saframycin.fasta,COC1=C(C)C(=O)C2=C(CC3C(C#N)N4C(CNC(=O)C(C)=O)C5=C(CC4C2N3C)C(=O)C(C)=C(OC)C5=O)C1=O
platinum_salinilactam.fasta,CC1=CC=CC=CCC(C)NC(=O)C=CC=CC(C)C(O)C(O)C(O)CC(O)C=CC=CC=C1
platinum_salinomycin.fasta,CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1
platinum_salinosporamide_A.fasta,CC12OC(=O)C1(C(O)C1C=CCCC1)NC(=O)C2CCCl
platinum_salivaricin_9.fasta,CC=C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C3CSC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)CN)C(C)C)C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(Cc4cnc[nH]4)C(=O)NC(CCC(=O)O)C(=O)N3)C(C)SCC(NC(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC1=O)C(=O)NC(C(=O)O)CSC2C
platinum_salivaricin_A.fasta,CCC(C)C(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)C(CCCNC(=N)N)NC(=O)C(N)CCCCN)C(=O)NC(C)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NC2C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(CSC1C)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC1CSCC(C(=O)O)NC(=O)C(CSC2C)NC(=O)C(C(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(C(C)C)NC1=O
platinum_salivaricin_DN.fasta,C=C(NC(=O)C(NC(=O)C(Cc1cnc[nH]1)NC(=O)C(NC(=O)C(Cc1cnc[nH]1)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C1CSCC(NC(=O)C(CCC(N)=O)NC(=O)C(NC(=O)C(Cc2cnc[nH]2)NC(=O)C2CSC(C)C(NC(=O)C(NC(=O)C3CSC(C)C(NC(=O)C4CSCC(NC(=O)C(=CC)NC(=O)C(N)Cc5ccccc5)C(=O)NC(Cc5cnc[nH]5)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)N4)C(=O)N4CCCC4C(=O)NCC(=O)N3)C(C)CC)C(=O)NCC(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NCC(=O)N2)C(C)CC)C(=O)NC(C(C)CC)C(=O)NCC(=O)N1)C(C)C)C(C)CC)C(C)CC)C(=O)NC(CCCCN)C(=O)O
platinum_Sangivamycin.fasta,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12
platinum_sanglifehrin_A.fasta,CCC1CC(C)C2(NC1=O)OC(CC(O)C(C)CCC=CC=C(C)C1CC=CC=CC(O)C(C)C(O)C(CCC(C)=O)C(=O)NC(C(C)C)C(=O)NC(Cc3cccc(O)c3)C(=O)N3CCCC(N3)C(=O)O1)C(C)C(O)C2C
platinum_sansanmycin.fasta,CSCCC(NC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O)C(=O)NC(C(=O)NC=C1CC(O)C(n2ccc(=O)[nH]c2=O)O1)C(C)N(C)C(=O)C(N)Cc1cccc(O)c1
platinum_sapB.fasta,C=C1NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(NC(=O)CNC(=O)C(N)C(C)O)CSCC(C(=O)NCC(=O)NC(CC(=O)O)C(=O)NC2CSCC(C(=O)NC(CC(N)=O)C(=O)O)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C(C(C)CC)NC(=O)C(=C)NC(=O)C(CC(C)C)NC(=O)C(CO)NC2=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC1=O
platinum_saquayamycin.fasta,CC1OC(OC2CCC(OC3C(O)CC(OC4C(O)CC(c5ccc6c(c5O)C(=O)C5=C(C6=O)C6(O)C(=O)CC(C)(OC7CCC(OC8CC(OC9CCC(OC%10CC(OC%11CCC(O)C(C)O%11)C(O)C(C)O%10)C(C)O9)C(O)C(C)O8)C(C)O7)CC6(O)C=C5)OC4C)OC3C)OC2C)C=CC1=O
platinum_scabichelin.fasta,CNC(CCCN(O)C(=O)C(CO)NC(=O)C(CCCN(O)C=O)NC)C(=O)NC(CCCN)C(=O)NC1CCCN(O)C1=O
platinum_Sch_47554.fasta,CC1OC(OC2CCC(c3ccc4c(c3O)C(=O)C3C=CC5(O)CC(C)(OC6C=CC(=O)C(C)O6)CC(=O)C5(O)C3C4=O)OC2C)C=CC1=O
platinum_serobactin.fasta,CCCCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NC(C(=O)NC(C(=O)NC(CO)C(=O)NC1CCCN(O)C1=O)C(C)O)C(O)C(=O)O)C(O)C(=O)O
platinum_sessilin.fasta,CC=C(N)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(=CC)C(=O)NC1C(=O)NC(C(C)CC)C(=O)NC(CCO)C(=O)NC(CCN)C(=O)NC(CCCCN)C(=O)OC1C)C(C)C)C(C)C)C(C)C)C(C)C
platinum_sevadicin.fasta,CC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
platinum_SF2575.fasta,CC=C(C)C(=O)OC1C(O)CC(c2ccc3c(c2O)C(O)=C2C(=O)C4(OC)C(O)=C(C(N)=O)C(=O)C(OC(=O)c5ccccc5O)C4CC2C3(C)OC)OC1C
platinum_Showdomycin.fasta,O=C1C=C(C2OC(CO)C(O)C2O)C(=O)N1
platinum_simocyclinone.fasta,CC(=O)OC1C(C)OC(c2ccc3c(c2O)C(O)C24OC2(C3=O)C2(O)C(=O)C=C(C)CC2(O)CC4O)CC1OC(=O)C=CC=CC=CC=CC(=O)Nc1c(O)c2ccc(O)cc2oc1=O
platinum_siomycin.fasta,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(=C)NC(=O)C(C(C)C)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O
platinum_sisomicin.fasta,CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O
platinum_skyllamycin.fasta,CC=Cc1ccccc1C=CC(=O)NC1C(=O)NC(C)C(=O)NC(C(C)C(=O)O)C(=O)NCC(=O)NC(C(O)c2ccccc2)C(=O)N2CCCC2C(=O)NC(C(O)c2ccc(OC)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(O)C(=O)NC(CC(C)C)C(=O)NC(C(O)C(C)C)C(=O)OC1C
platinum_smb_ab.fasta,CC=C(NC(=O)C1CSCC(NC(=O)C(NC(=O)CNC(=O)C(=CC)NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(=CC)NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(C)NC(=O)C2CSCC(NC(=O)CN)C(=O)NC(=CC)C(=O)N3CCCC3C(=O)NC(C)C(=O)N2)C(C)CC)C(C)C)C(C)C)C(C)CC)C(C)C)C(C)C)C(C)CC)C(=O)NC(=CC)C(=O)NC(C)C(=O)N1)C(=O)NC1CSCC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)O)C(C)CC)NC(=O)C(CCCNC(=N)N)NC1=O
platinum_sorangicin.fasta,CC(=CC(C)CCCCC(=O)O)C1OC2C=CC1OC(=O)C=CC=CC=CC1OC3CC1OC(C=CCC1OC(CC(O)C1C)C(O)C(O)C=CCCC=CC2)C3C
platinum_soraphen.fasta,COC1C=CC(C)C2OC(O)(C(C)C(=O)OC(c3ccccc3)CCCCC1OC)C(OC)C(O)C2C
platinum_sphaerimicin.fasta,CCCC(C)CC(C)CC(C)CC(C)C=C(C)C=CC(O)C(C)C(=O)OC1C(O)CN2CC1NCC1OC(OC(C3OC(n4ccc(=O)[nH]c4=O)C(O)C3OS(=O)(=O)O)C2C(=O)O)C(O)C1O
platinum_sphingonodin.fasta,CCC(C)C(NC(=O)CNC(=O)CNC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C1CC(=O)NCC(=O)NC(CCSC)C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)CC)C(=O)NC(CO)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O
platinum_spinosad.fasta,CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=C(C)C4CC(OC5OC(C)C(OC)C(OC)C5OC)CC43)C2CC(=O)O1
platinum_spirangien.fasta,CC=C(C)CC(C)C(O)C(C)C1OC2(CC(OC)C1C)OC(C(C)C(O)C(C)C=CC=CC=CC=CC=CC(CC(=O)O)OC)C(C)CC2O
platinum_spiruchostatin.fasta,CC1NC(=O)CC2C=CCCSSCC(NC1=O)C(=O)NC(C(C)C)C(O)CC(=O)O2
platinum_sporulation_killing_factor.fasta,CCC(C)C1NC(=O)C(C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCSC)NC(=O)C(C)NC(=O)C2CCCN2C(=O)C(Cc2cnc[nH]2)NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C2CSSCC(NC1=O)C(=O)NC(CCSC)C(=O)NCC(=O)NC1CSC(CCSC)(NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C)NC(=O)C(Cc3c[nH]c4ccccc34)NC1=O)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)N2
platinum_spumigin.fasta,CC1CC(C(=O)NC(C=O)CCCN=C(N)N)N(C(=O)C(CCc2ccc(O)cc2)NC(=O)C(O)Cc2ccc(O)cc2)C1
platinum_stambomycin.fasta,CCC(C)CCCC1C=C(C)C(O)CC(O)CCCC(O)C(C)C(O)CC=CC=C(C)C(O)C(C)C2CC(OC3OC(C)C(O)C(N(C)C)C3O)C(C)C(O)(CC(=O)OC(C)C=CC(O)CC(O)CCCC(O)C(C)C(O)CCC(C)C(O)CC(O)CC(O)CCC(O)C1O)O2
platinum_staphylococcin_C55.fasta,C=C1NC(=O)C(CCSC)NC(=O)C2CSC(C)C(NC(=O)C3CSCC(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc4ccccc4)NC(=O)C(=CC)NC(=O)C(CC(N)=O)NC(=O)C(=CC)NC(=O)C4CSCC(N)C(=O)N4)C(=O)NC(CC(=O)O)C(=O)NC(=CC)C(=O)NC(Cc4c[nH]c5ccccc45)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(Cc4c[nH]c5ccccc45)C(=O)N3)C(=O)NC(C)C(=O)NC(C(=O)NC(Cc3cnc[nH]3)C(=O)NC(CCC(=O)O)C(=O)N2)C(C)SCC(C(=O)NC(CCCCN)C(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC1=O
platinum_staurosporine.fasta,CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
platinum_steffimycin.fasta,COc1cc(O)c2c(c1)C(=O)c1cc3c(c(O)c1C2=O)C(OC1OC(C)C(O)C(O)C1OC)C(OC)C(C)(O)C3=O
platinum_stenothricin.fasta,CC=C1NC(=O)C(CN)NC(=O)C(CO)NC(=O)C(NC(=O)C(CS(=O)(=O)O)NC(=O)CC(=O)CCCCCCCCC(C)CC)C(C)OC(=O)CN(C)C(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(C(C)C)NC1=O
platinum_stigmatellin.fasta,CC=C(C)C=CC=CC(OC)C(C)C(OC)C(C)CCc1oc2c(O)c(OC)cc(OC)c2c(=O)c1C
platinum_streptide.fasta,CSCCC(NC(=O)C(NC(=O)C(CCCCN)NC(=O)C1Cc2c[nH]c3c(cccc23)C(CCCN)C(NC(=O)C(C)N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)NCC(=O)N1)C(C)C)C(=O)O
platinum_streptin.fasta,CC=C(NC(=O)C(=CC)NC(=O)C(Cc1ccccc1)NC(=O)C1CSCC2NC(=O)CNC(=O)C3CCCN3C(=O)C(NC(=O)C3CSCC(NC(=O)CNC(=O)C(N)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc4ccc(O)cc4)C(=O)NC(CC(C)C)C(=O)N3)C(C)SCC(NC2=O)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)N1)C(=O)NC(=CC)C(=O)NC(C(=O)NC(CCCCN)C(=O)O)C(C)C
platinum_streptococcin_A-FF22.fasta,CCC(C)C1NC(=O)C(NC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(CCCCN)NC(=O)CN)C(C)C)C(C)SCC2NC(=O)C(CCC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(CSCC3NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(C)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(Cc4cnc[nH]4)NC2=O)C(C)SCC(C(=O)NC(CO)C(=O)O)NC3=O)NC1=O
platinum_streptocollin.fasta,CCC(C)C1NC(=O)CNC(=O)C(C(C)C)NC(=O)C2CSCC(NC1=O)C(=O)NC(C(=O)NC(C)C(=O)O)CSC(C)C(NC(=O)CNC(=O)C(N)CO)C(=O)NC1CSC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C3NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C(C)C)NC(=O)C(CSC3C)NC(=O)C(C)NC1=O)C(=O)NC(C(C)C)C(=O)N2
platinum_streptolydigin.fasta,CNC(=O)C(C)C1C(=O)C(=C(O)C=CC(C)=CC(C)C2OC3(C)OC(C=CC34CO4)C2C)C(=O)N1C1CCC(O)C(C)O1
platinum_streptomonomicin.fasta,CCC(C)C(NC(=O)C1CC(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)O)C(C)CC)C(C)C)C(C)CC
platinum_streptomycin.fasta,CNC1C(OC2C(OC3C(O)C(O)C(NC(=N)N)C(O)C3NC(=N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O
platinum_streptothricin.fasta,NCCCC(N)CC(=O)NC1C(N=C2NC3C(=O)NCC(O)C3N2)OC(CO)C(OC(N)=O)C1O
platinum_sublancin_168.fasta,CCC(C)C1NC(=O)C(C(C)O)NC(=O)CNC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C2CSSCC(NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)CNC(=O)CNC(=O)CNC(=O)C(CSC3OC(CO)C(O)C(O)C3O)NC(=O)CNC1=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)O)CSSCC(NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)CN)C(=O)NC(C)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)N2
